Year,Month,Day,Station,PKey
2022,08,15,KBOX,20220815KBOX
2022,08,15,KBRO,20220815KBRO
2022,08,15,KBUF,20220815KBUF
2022,08,15,KBYX,20220815KBYX
2022,08,15,KCAE,20220815KCAE
2022,08,15,KCBW,20220815KCBW
2022,08,15,KCBX,20220815KCBX
2022,08,15,KCCX,20220815KCCX
2022,08,15,KCLE,20220815KCLE
2022,08,15,KCLX,20220815KCLX
2022,08,15,KCRP,20220815KCRP
2022,08,15,KCXX,20220815KCXX
2022,08,15,KCYS,20220815KCYS
2022,08,15,KDAX,20220815KDAX
2022,08,15,KDDC,20220815KDDC
2022,08,15,KDFX,20220815KDFX
2022,08,15,KDGX,20220815KDGX
2022,08,15,KDIX,20220815KDIX
2022,08,15,KDLH,20220815KDLH
2022,08,15,KDMX,20220815KDMX
2022,08,15,KDOX,20220815KDOX
2022,08,15,KDTX,20220815KDTX
2022,08,15,KDVN,20220815KDVN
2022,08,15,KDYX,20220815KDYX
2022,08,15,KEAX,20220815KEAX
2022,08,15,KEMX,20220815KEMX
2022,08,15,KENX,20220815KENX
2022,08,15,KEOX,20220815KEOX
2022,08,15,KEPZ,20220815KEPZ
2022,08,15,KESX,20220815KESX
2022,08,15,KEVX,20220815KEVX
2022,08,15,KEWX,20220815KEWX
2022,08,15,KEYX,20220815KEYX
2022,08,15,KFCX,20220815KFCX
2022,08,15,KFDR,20220815KFDR
2022,08,15,KFDX,20220815KFDX
2022,08,15,KFFC,20220815KFFC
2022,08,15,KFSD,20220815KFSD
2022,08,15,KFSX,20220815KFSX
2022,08,15,KFTG,20220815KFTG
2022,08,15,KFWS,20220815KFWS
2022,08,15,KGGW,20220815KGGW
2022,08,15,KGJX,20220815KGJX
2022,08,15,KGLD,20220815KGLD
2022,08,15,KGRB,20220815KGRB
2022,08,15,KGRK,20220815KGRK
2022,08,15,KGRR,20220815KGRR
2022,08,15,KGSP,20220815KGSP
2022,08,15,KGWX,20220815KGWX
2022,08,15,KGYX,20220815KGYX
2022,08,15,KHDX,20220815KHDX
2022,08,15,KHGX,20220815KHGX
2022,08,15,KHPX,20220815KHPX
2022,08,15,KHTX,20220815KHTX
2022,08,15,KICT,20220815KICT
2022,08,15,KICX,20220815KICX
2022,08,15,KILN,20220815KILN
2022,08,15,KILX,20220815KILX
2022,08,15,KIND,20220815KIND
2022,08,15,KINX,20220815KINX
2022,08,15,KIWA,20220815KIWA
2022,08,15,KIWX,20220815KIWX
2022,08,15,KJAX,20220815KJAX
2022,08,15,KJGX,20220815KJGX
2022,08,15,KJKL,20220815KJKL
2022,08,15,KLBB,20220815KLBB
2022,08,15,KLCH,20220815KLCH
2022,08,15,KLGX,20220815KLGX
2022,08,15,KLIX,20220815KLIX
2022,08,15,KLNX,20220815KLNX
2022,08,15,KLOT,20220815KLOT
2022,08,15,KLRX,20220815KLRX
2022,08,15,KLSX,20220815KLSX
2022,08,15,KLTX,20220815KLTX
2022,08,15,KLVX,20220815KLVX
2022,08,15,KLWX,20220815KLWX
2022,08,15,KLZK,20220815KLZK
2022,08,15,KMAF,20220815KMAF
2022,08,15,KMAX,20220815KMAX
2022,08,15,KMBX,20220815KMBX
2022,08,15,KMHX,20220815KMHX
2022,08,15,KMKX,20220815KMKX
2022,08,15,KMLB,20220815KMLB
2022,08,15,KMOB,20220815KMOB
2022,08,15,KMPX,20220815KMPX
2022,08,15,KMQT,20220815KMQT
2022,08,15,KMRX,20220815KMRX
2022,08,15,KMSX,20220815KMSX
2022,08,15,KMTX,20220815KMTX
2022,08,15,KMUX,20220815KMUX
2022,08,15,KMVX,20220815KMVX
2022,08,15,KMXX,20220815KMXX
2022,08,15,KNKX,20220815KNKX
2022,08,15,KNQA,20220815KNQA
2022,08,15,KOAX,20220815KOAX
2022,08,15,KOHX,20220815KOHX
2022,08,15,KOKX,20220815KOKX
2022,08,15,KOTX,20220815KOTX
2022,08,15,KPAH,20220815KPAH
2022,08,15,KPBZ,20220815KPBZ
2022,08,15,KPDT,20220815KPDT
2022,08,15,KPOE,20220815KPOE
2022,08,15,KPUX,20220815KPUX
2022,08,15,KRAX,20220815KRAX
2022,08,15,KRGX,20220815KRGX
2022,08,15,KRIW,20220815KRIW
2022,08,15,KRLX,20220815KRLX
2022,08,15,KRTX,20220815KRTX
2022,08,15,KSFX,20220815KSFX
2022,08,15,KSGF,20220815KSGF
2022,08,15,KSHV,20220815KSHV
2022,08,15,KSJT,20220815KSJT
2022,08,15,KSOX,20220815KSOX
2022,08,15,KSRX,20220815KSRX
2022,08,15,KTBW,20220815KTBW
2022,08,15,KTLH,20220815KTLH
2022,08,15,KTLX,20220815KTLX
2022,08,15,KTWX,20220815KTWX
2022,08,15,KTYX,20220815KTYX
2022,08,15,KUDX,20220815KUDX
2022,08,15,KUEX,20220815KUEX
2022,08,15,KVAX,20220815KVAX
2022,08,15,KVBX,20220815KVBX
2022,08,15,KVNX,20220815KVNX
2022,08,15,KVTX,20220815KVTX
2022,08,15,KVWX,20220815KVWX
2022,08,15,KYUX,20220815KYUX
2022,08,15,PABC,20220815PABC
2022,08,15,PACG,20220815PACG
2022,08,15,PAEC,20220815PAEC
2022,08,15,PAHG,20220815PAHG
2022,08,15,PAIH,20220815PAIH
2022,08,15,PAKC,20220815PAKC
2022,08,15,PAPD,20220815PAPD
2022,08,15,PGUA,20220815PGUA
2022,08,15,PHKI,20220815PHKI
2022,08,15,PHKM,20220815PHKM
2022,08,15,PHMO,20220815PHMO
2022,08,15,PHWA,20220815PHWA
2022,08,15,RKJK,20220815RKJK
2022,08,15,RKSG,20220815RKSG
2022,08,15,RODN,20220815RODN
2022,08,15,TADW,20220815TADW
2022,08,15,TATL,20220815TATL
2022,08,15,TBNA,20220815TBNA
2022,08,15,TBOS,20220815TBOS
2022,08,15,TBWI,20220815TBWI
2022,08,15,TCLT,20220815TCLT
2022,08,15,TCMH,20220815TCMH
2022,08,15,TCVG,20220815TCVG
2022,08,15,TDAL,20220815TDAL
2022,08,15,TDAY,20220815TDAY
2022,08,15,TDCA,20220815TDCA
2022,08,15,TDEN,20220815TDEN
2022,08,15,TDFW,20220815TDFW
2022,08,15,TDTW,20220815TDTW
2022,08,15,TEWR,20220815TEWR
2022,08,15,TFLL,20220815TFLL
2022,08,15,THOU,20220815THOU
2022,08,15,TIAD,20220815TIAD
2022,08,15,TIAH,20220815TIAH
2022,08,15,TICH,20220815TICH
2022,08,15,TIDS,20220815TIDS
2022,08,15,TJFK,20220815TJFK
2022,08,15,TJUA,20220815TJUA
2022,08,15,TLAS,20220815TLAS
2022,08,15,TLVE,20220815TLVE
2022,08,15,TMCI,20220815TMCI
2022,08,15,TMCO,20220815TMCO
2022,08,15,TMDW,20220815TMDW
2022,08,15,TMEM,20220815TMEM
2022,08,15,TMIA,20220815TMIA
2022,08,15,TMKE,20220815TMKE
2022,08,15,TMSP,20220815TMSP
2022,08,15,TMSY,20220815TMSY
2022,08,15,TOKC,20220815TOKC
2022,08,15,TORD,20220815TORD
2022,08,15,TPBI,20220815TPBI
2022,08,15,TPHL,20220815TPHL
2022,08,15,TPHX,20220815TPHX
2022,08,15,TPIT,20220815TPIT
2022,08,15,TRDU,20220815TRDU
2022,08,15,TSDF,20220815TSDF
2022,08,15,TSJU,20220815TSJU
2022,08,15,TSLC,20220815TSLC
2022,08,15,TSTL,20220815TSTL
2022,08,15,TTPA,20220815TTPA
2022,08,15,TTUL,20220815TTUL
2022,08,16,FOP1,20220816FOP1
2022,08,16,KABR,20220816KABR
2022,08,16,KABX,20220816KABX
2022,08,16,KAKQ,20220816KAKQ
2022,08,16,KAMA,20220816KAMA
2022,08,16,KAMX,20220816KAMX
2022,08,16,KAPX,20220816KAPX
2022,08,16,KARX,20220816KARX
2022,08,16,KATX,20220816KATX
2022,08,16,KBBX,20220816KBBX
2022,08,16,KBGM,20220816KBGM
2022,08,16,KBHX,20220816KBHX
2022,08,16,KBIS,20220816KBIS
2022,08,16,KBLX,20220816KBLX
2022,08,16,KBMX,20220816KBMX
2022,08,16,KBOX,20220816KBOX
2022,08,16,KBRO,20220816KBRO
2022,08,16,KBUF,20220816KBUF
2022,08,16,KBYX,20220816KBYX
2022,08,16,KCAE,20220816KCAE
2022,08,16,KCBW,20220816KCBW
2022,08,16,KCBX,20220816KCBX
2022,08,16,KCCX,20220816KCCX
2022,08,16,KCLE,20220816KCLE
2022,08,16,KCLX,20220816KCLX
2022,08,16,KCRP,20220816KCRP
2022,08,16,KCXX,20220816KCXX
2022,08,16,KCYS,20220816KCYS
2022,08,16,KDAX,20220816KDAX
2022,08,16,KDDC,20220816KDDC
2022,08,16,KDFX,20220816KDFX
2022,08,16,KDGX,20220816KDGX
2022,08,16,KDIX,20220816KDIX
2022,08,16,KDLH,20220816KDLH
2022,08,16,KDMX,20220816KDMX
2022,08,16,KDOX,20220816KDOX
2022,08,16,KDTX,20220816KDTX
2022,08,16,KDVN,20220816KDVN
2022,08,16,KDYX,20220816KDYX
2022,08,16,KEAX,20220816KEAX
2022,08,16,KEMX,20220816KEMX
2022,08,16,KENX,20220816KENX
2022,08,16,KEOX,20220816KEOX
2022,08,16,KEPZ,20220816KEPZ
2022,08,16,KESX,20220816KESX
2022,08,16,KEVX,20220816KEVX
2022,08,16,KEWX,20220816KEWX
2022,08,16,KEYX,20220816KEYX
2022,08,16,KFCX,20220816KFCX
2022,08,16,KFDR,20220816KFDR
2022,08,16,KFDX,20220816KFDX
2022,08,16,KFFC,20220816KFFC
2022,08,16,KFSD,20220816KFSD
2022,08,16,KFSX,20220816KFSX
2022,08,16,KFTG,20220816KFTG
2022,08,16,KFWS,20220816KFWS
2022,08,16,KGGW,20220816KGGW
2022,08,16,KGJX,20220816KGJX
2022,08,16,KGLD,20220816KGLD
2022,08,16,KGRB,20220816KGRB
2022,08,16,KGRK,20220816KGRK
2022,08,16,KGRR,20220816KGRR
2022,08,16,KGSP,20220816KGSP
2022,08,16,KGWX,20220816KGWX
2022,08,16,KGYX,20220816KGYX
2022,08,16,KHDX,20220816KHDX
2022,08,16,KHGX,20220816KHGX
2022,08,16,KHNX,20220816KHNX
2022,08,16,KHPX,20220816KHPX
2022,08,16,KHTX,20220816KHTX
2022,08,16,KICT,20220816KICT
2022,08,16,KICX,20220816KICX
2022,08,16,KILN,20220816KILN
2022,08,16,KILX,20220816KILX
2022,08,16,KIND,20220816KIND
2022,08,16,KINX,20220816KINX
2022,08,16,KIWA,20220816KIWA
2022,08,16,KIWX,20220816KIWX
2022,08,16,KJAX,20220816KJAX
2022,08,16,KJGX,20220816KJGX
2022,08,16,KJKL,20220816KJKL
2022,08,16,KLBB,20220816KLBB
2022,08,16,KLCH,20220816KLCH
2022,08,16,KLGX,20220816KLGX
2022,08,16,KLIX,20220816KLIX
2022,08,16,KLNX,20220816KLNX
2022,08,16,KLOT,20220816KLOT
2022,08,16,KLRX,20220816KLRX
2022,08,16,KLSX,20220816KLSX
2022,08,16,KLTX,20220816KLTX
2022,08,16,KLVX,20220816KLVX
2022,08,16,KLWX,20220816KLWX
2022,08,16,KLZK,20220816KLZK
2022,08,16,KMAF,20220816KMAF
2022,08,16,KMAX,20220816KMAX
2022,08,16,KMBX,20220816KMBX
2022,08,16,KMHX,20220816KMHX
2022,08,16,KMKX,20220816KMKX
2022,08,16,KMLB,20220816KMLB
2022,08,16,KMOB,20220816KMOB
2022,08,16,KMPX,20220816KMPX
2022,08,16,KMQT,20220816KMQT
2022,08,16,KMRX,20220816KMRX
2022,08,16,KMSX,20220816KMSX
2022,08,16,KMTX,20220816KMTX
2022,08,16,KMUX,20220816KMUX
2022,08,16,KMVX,20220816KMVX
2022,08,16,KMXX,20220816KMXX
2022,08,16,KNKX,20220816KNKX
2022,08,16,KNQA,20220816KNQA
2022,08,16,KOAX,20220816KOAX
2022,08,16,KOHX,20220816KOHX
2022,08,16,KOKX,20220816KOKX
2022,08,16,KOTX,20220816KOTX
2022,08,16,KPAH,20220816KPAH
2022,08,16,KPBZ,20220816KPBZ
2022,08,16,KPDT,20220816KPDT
2022,08,16,KPOE,20220816KPOE
2022,08,16,KPUX,20220816KPUX
2022,08,16,KRAX,20220816KRAX
2022,08,16,KRGX,20220816KRGX
2022,08,16,KRIW,20220816KRIW
2022,08,16,KRLX,20220816KRLX
2022,08,16,KRTX,20220816KRTX
2022,08,16,KSFX,20220816KSFX
2022,08,16,KSGF,20220816KSGF
2022,08,16,KSHV,20220816KSHV
2022,08,16,KSJT,20220816KSJT
2022,08,16,KSOX,20220816KSOX
2022,08,16,KSRX,20220816KSRX
2022,08,16,KTBW,20220816KTBW
2022,08,16,KTLH,20220816KTLH
2022,08,16,KTLX,20220816KTLX
2022,08,16,KTWX,20220816KTWX
2022,08,16,KTYX,20220816KTYX
2022,08,16,KUDX,20220816KUDX
2022,08,16,KUEX,20220816KUEX
2022,08,16,KVAX,20220816KVAX
2022,08,16,KVBX,20220816KVBX
2022,08,16,KVNX,20220816KVNX
2022,08,16,KVTX,20220816KVTX
2022,08,16,KVWX,20220816KVWX
2022,08,16,KYUX,20220816KYUX
2022,08,16,PABC,20220816PABC
2022,08,16,PACG,20220816PACG
2022,08,16,PAEC,20220816PAEC
2022,08,16,PAHG,20220816PAHG
2022,08,16,PAIH,20220816PAIH
2022,08,16,PAKC,20220816PAKC
2022,08,16,PAPD,20220816PAPD
2022,08,16,PGUA,20220816PGUA
2022,08,16,PHKI,20220816PHKI
2022,08,16,PHKM,20220816PHKM
2022,08,16,PHMO,20220816PHMO
2022,08,16,PHWA,20220816PHWA
2022,08,16,RKJK,20220816RKJK
2022,08,16,RKSG,20220816RKSG
2022,08,16,RODN,20220816RODN
2022,08,16,TADW,20220816TADW
2022,08,16,TATL,20220816TATL
2022,08,16,TBNA,20220816TBNA
2022,08,16,TBOS,20220816TBOS
2022,08,16,TBWI,20220816TBWI
2022,08,16,TCLT,20220816TCLT
2022,08,16,TCMH,20220816TCMH
2022,08,16,TCVG,20220816TCVG
2022,08,16,TDAL,20220816TDAL
2022,08,16,TDAY,20220816TDAY
2022,08,16,TDCA,20220816TDCA
2022,08,16,TDEN,20220816TDEN
2022,08,16,TDFW,20220816TDFW
2022,08,16,TDTW,20220816TDTW
2022,08,16,TEWR,20220816TEWR
2022,08,16,TFLL,20220816TFLL
2022,08,16,THOU,20220816THOU
2022,08,16,TIAD,20220816TIAD
2022,08,16,TIAH,20220816TIAH
2022,08,16,TICH,20220816TICH
2022,08,16,TIDS,20220816TIDS
2022,08,16,TJFK,20220816TJFK
2022,08,16,TJUA,20220816TJUA
2022,08,16,TLAS,20220816TLAS
2022,08,16,TLVE,20220816TLVE
2022,08,16,TMCI,20220816TMCI
2022,08,16,TMCO,20220816TMCO
2022,08,16,TMDW,20220816TMDW
2022,08,16,TMEM,20220816TMEM
2022,08,16,TMIA,20220816TMIA
2022,08,16,TMSP,20220816TMSP
2022,08,16,TMSY,20220816TMSY
2022,08,16,TOKC,20220816TOKC
2022,08,16,TORD,20220816TORD
2022,08,16,TPBI,20220816TPBI
2022,08,16,TPHL,20220816TPHL
2022,08,16,TPHX,20220816TPHX
2022,08,16,TPIT,20220816TPIT
2022,08,16,TRDU,20220816TRDU
2022,08,16,TSDF,20220816TSDF
2022,08,16,TSJU,20220816TSJU
2022,08,16,TSLC,20220816TSLC
2022,08,16,TSTL,20220816TSTL
2022,08,16,TTPA,20220816TTPA
2022,08,17,FOP1,20220817FOP1
2022,08,17,KABR,20220817KABR
2022,08,17,KABX,20220817KABX
2022,08,17,KAKQ,20220817KAKQ
2022,08,17,KAMA,20220817KAMA
2022,08,17,KAMX,20220817KAMX
2022,08,17,KAPX,20220817KAPX
2022,08,17,KARX,20220817KARX
2022,08,17,KATX,20220817KATX
2022,08,17,KBGM,20220817KBGM
2022,08,17,KBHX,20220817KBHX
2022,08,17,KBIS,20220817KBIS
2022,08,17,KBLX,20220817KBLX
2022,08,17,KBMX,20220817KBMX
2022,08,17,KBOX,20220817KBOX
2022,08,17,KBRO,20220817KBRO
2022,08,17,KBUF,20220817KBUF
2022,08,17,KBYX,20220817KBYX
2022,08,17,KCAE,20220817KCAE
2022,08,17,KCBW,20220817KCBW
2022,08,17,KCBX,20220817KCBX
2022,08,17,KCCX,20220817KCCX
2022,08,17,KCLE,20220817KCLE
2022,08,17,KCLX,20220817KCLX
2022,08,17,KCRP,20220817KCRP
2022,08,17,KCXX,20220817KCXX
2022,08,17,KCYS,20220817KCYS
2022,08,17,KDAX,20220817KDAX
2022,08,17,KDDC,20220817KDDC
2022,08,17,KDFX,20220817KDFX
2022,08,17,KDGX,20220817KDGX
2022,08,17,KDIX,20220817KDIX
2022,08,17,KDLH,20220817KDLH
2022,08,17,KDMX,20220817KDMX
2022,08,17,KDOX,20220817KDOX
2022,08,17,KDTX,20220817KDTX
2022,08,17,KDVN,20220817KDVN
2022,08,17,KDYX,20220817KDYX
2022,08,17,KEAX,20220817KEAX
2022,08,17,KEMX,20220817KEMX
2022,08,17,KENX,20220817KENX
2022,08,17,KEOX,20220817KEOX
2022,08,17,KEPZ,20220817KEPZ
2022,08,17,KESX,20220817KESX
2022,08,17,KEVX,20220817KEVX
2022,08,17,KEWX,20220817KEWX
2022,08,17,KEYX,20220817KEYX
2022,08,17,KFCX,20220817KFCX
2022,08,17,KFDR,20220817KFDR
2022,08,17,KFDX,20220817KFDX
2022,08,17,KFFC,20220817KFFC
2022,08,17,KFSD,20220817KFSD
2022,08,17,KFSX,20220817KFSX
2022,08,17,KFTG,20220817KFTG
2022,08,17,KFWS,20220817KFWS
2022,08,17,KGGW,20220817KGGW
2022,08,17,KGJX,20220817KGJX
2022,08,17,KGLD,20220817KGLD
2022,08,17,KGRB,20220817KGRB
2022,08,17,KGRK,20220817KGRK
2022,08,17,KGRR,20220817KGRR
2022,08,17,KGSP,20220817KGSP
2022,08,17,KGWX,20220817KGWX
2022,08,17,KGYX,20220817KGYX
2022,08,17,KHDX,20220817KHDX
2022,08,17,KHGX,20220817KHGX
2022,08,17,KHNX,20220817KHNX
2022,08,17,KHPX,20220817KHPX
2022,08,17,KHTX,20220817KHTX
2022,08,17,KICT,20220817KICT
2022,08,17,KICX,20220817KICX
2022,08,17,KILN,20220817KILN
2022,08,17,KILX,20220817KILX
2022,08,17,KIND,20220817KIND
2022,08,17,KINX,20220817KINX
2022,08,17,KIWA,20220817KIWA
2022,08,17,KIWX,20220817KIWX
2022,08,17,KJAX,20220817KJAX
2022,08,17,KJGX,20220817KJGX
2022,08,17,KJKL,20220817KJKL
2022,08,17,KLBB,20220817KLBB
2022,08,17,KLCH,20220817KLCH
2022,08,17,KLGX,20220817KLGX
2022,08,17,KLIX,20220817KLIX
2022,08,17,KLNX,20220817KLNX
2022,08,17,KLOT,20220817KLOT
2022,08,17,KLRX,20220817KLRX
2022,08,17,KLSX,20220817KLSX
2022,08,17,KLTX,20220817KLTX
2022,08,17,KLVX,20220817KLVX
2022,08,17,KLWX,20220817KLWX
2022,08,17,KLZK,20220817KLZK
2022,08,17,KMAF,20220817KMAF
2022,08,17,KMAX,20220817KMAX
2022,08,17,KMBX,20220817KMBX
2022,08,17,KMHX,20220817KMHX
2022,08,17,KMKX,20220817KMKX
2022,08,17,KMLB,20220817KMLB
2022,08,17,KMOB,20220817KMOB
2022,08,17,KMPX,20220817KMPX
2022,08,17,KMQT,20220817KMQT
2022,08,17,KMRX,20220817KMRX
2022,08,17,KMSX,20220817KMSX
2022,08,17,KMTX,20220817KMTX
2022,08,17,KMUX,20220817KMUX
2022,08,17,KMVX,20220817KMVX
2022,08,17,KMXX,20220817KMXX
2022,08,17,KNKX,20220817KNKX
2022,08,17,KNQA,20220817KNQA
2022,08,17,KOAX,20220817KOAX
2022,08,17,KOHX,20220817KOHX
2022,08,17,KOKX,20220817KOKX
2022,08,17,KOTX,20220817KOTX
2022,08,17,KPAH,20220817KPAH
2022,08,17,KPBZ,20220817KPBZ
2022,08,17,KPDT,20220817KPDT
2022,08,17,KPOE,20220817KPOE
2022,08,17,KPUX,20220817KPUX
2022,08,17,KRAX,20220817KRAX
2022,08,17,KRGX,20220817KRGX
2022,08,17,KRIW,20220817KRIW
2022,08,17,KRLX,20220817KRLX
2022,08,17,KRTX,20220817KRTX
2022,08,17,KSFX,20220817KSFX
2022,08,17,KSGF,20220817KSGF
2022,08,17,KSHV,20220817KSHV
2022,08,17,KSJT,20220817KSJT
2022,08,17,KSOX,20220817KSOX
2022,08,17,KSRX,20220817KSRX
2022,08,17,KTBW,20220817KTBW
2022,08,17,KTFX,20220817KTFX
2022,08,17,KTLH,20220817KTLH
2022,08,17,KTLX,20220817KTLX
2022,08,17,KTWX,20220817KTWX
2022,08,17,KTYX,20220817KTYX
2022,08,17,KUDX,20220817KUDX
2022,08,17,KUEX,20220817KUEX
2022,08,17,KVAX,20220817KVAX
2022,08,17,KVBX,20220817KVBX
2022,08,17,KVNX,20220817KVNX
2022,08,17,KVTX,20220817KVTX
2022,08,17,KVWX,20220817KVWX
2022,08,17,KYUX,20220817KYUX
2022,08,17,PABC,20220817PABC
2022,08,17,PACG,20220817PACG
2022,08,17,PAEC,20220817PAEC
2022,08,17,PAHG,20220817PAHG
2022,08,17,PAIH,20220817PAIH
2022,08,17,PAKC,20220817PAKC
2022,08,17,PAPD,20220817PAPD
2022,08,17,PGUA,20220817PGUA
2022,08,17,PHKI,20220817PHKI
2022,08,17,PHKM,20220817PHKM
2022,08,17,PHMO,20220817PHMO
2022,08,17,PHWA,20220817PHWA
2022,08,17,RKJK,20220817RKJK
2022,08,17,RKSG,20220817RKSG
2022,08,17,RODN,20220817RODN
2022,08,17,TADW,20220817TADW
2022,08,17,TATL,20220817TATL
2022,08,17,TBNA,20220817TBNA
2022,08,17,TBOS,20220817TBOS
2022,08,17,TBWI,20220817TBWI
2022,08,17,TCLT,20220817TCLT
2022,08,17,TCMH,20220817TCMH
2022,08,17,TCVG,20220817TCVG
2022,08,17,TDAL,20220817TDAL
2022,08,17,TDAY,20220817TDAY
2022,08,17,TDCA,20220817TDCA
2022,08,17,TDEN,20220817TDEN
2022,08,17,TDFW,20220817TDFW
2022,08,17,TDTW,20220817TDTW
2022,08,17,TEWR,20220817TEWR
2022,08,17,TFLL,20220817TFLL
2022,08,17,THOU,20220817THOU
2022,08,17,TIAD,20220817TIAD
2022,08,17,TIAH,20220817TIAH
2022,08,17,TICH,20220817TICH
2022,08,17,TIDS,20220817TIDS
2022,08,17,TJFK,20220817TJFK
2022,08,17,TJUA,20220817TJUA
2022,08,17,TLAS,20220817TLAS
2022,08,17,TLVE,20220817TLVE
2022,08,17,TMCI,20220817TMCI
2022,08,17,TMCO,20220817TMCO
2022,08,17,TMDW,20220817TMDW
2022,08,17,TMEM,20220817TMEM
2022,08,17,TMIA,20220817TMIA
2022,08,17,TMKE,20220817TMKE
2022,08,17,TMSP,20220817TMSP
2022,08,17,TMSY,20220817TMSY
2022,08,17,TOKC,20220817TOKC
2022,08,17,TORD,20220817TORD
2022,08,17,TPBI,20220817TPBI
2022,08,17,TPHL,20220817TPHL
2022,08,17,TPHX,20220817TPHX
2022,08,17,TPIT,20220817TPIT
2022,08,17,TRDU,20220817TRDU
2022,08,17,TSDF,20220817TSDF
2022,08,17,TSJU,20220817TSJU
2022,08,17,TSLC,20220817TSLC
2022,08,17,TSTL,20220817TSTL
2022,08,17,TTPA,20220817TTPA
2022,08,18,FOP1,20220818FOP1
2022,08,18,KABR,20220818KABR
2022,08,18,KABX,20220818KABX
2022,08,18,KAKQ,20220818KAKQ
2022,08,18,KAMA,20220818KAMA
2022,08,18,KAMX,20220818KAMX
2022,08,18,KAPX,20220818KAPX
2022,08,18,KARX,20220818KARX
2022,08,18,KATX,20220818KATX
2022,08,18,KBGM,20220818KBGM
2022,08,18,KBHX,20220818KBHX
2022,08,18,KBIS,20220818KBIS
2022,08,18,KBLX,20220818KBLX
2022,08,18,KBMX,20220818KBMX
2022,08,18,KBOX,20220818KBOX
2022,08,18,KBRO,20220818KBRO
2022,08,18,KBUF,20220818KBUF
2022,08,18,KBYX,20220818KBYX
2022,08,18,KCAE,20220818KCAE
2022,08,18,KCBW,20220818KCBW
2022,08,18,KCBX,20220818KCBX
2022,08,18,KCCX,20220818KCCX
2022,08,18,KCLE,20220818KCLE
2022,08,18,KCLX,20220818KCLX
2022,08,18,KCRP,20220818KCRP
2022,08,18,KCXX,20220818KCXX
2022,08,18,KCYS,20220818KCYS
2022,08,18,KDAX,20220818KDAX
2022,08,18,KDDC,20220818KDDC
2022,08,18,KDFX,20220818KDFX
2022,08,18,KDGX,20220818KDGX
2022,08,18,KDIX,20220818KDIX
2022,08,18,KDLH,20220818KDLH
2022,08,18,KDMX,20220818KDMX
2022,08,18,KDOX,20220818KDOX
2022,08,18,KDTX,20220818KDTX
2022,08,18,KDVN,20220818KDVN
2022,08,18,KDYX,20220818KDYX
2022,08,18,KEAX,20220818KEAX
2022,08,18,KEMX,20220818KEMX
2022,08,18,KENX,20220818KENX
2022,08,18,KEOX,20220818KEOX
2022,08,18,KEPZ,20220818KEPZ
2022,08,18,KESX,20220818KESX
2022,08,18,KEVX,20220818KEVX
2022,08,18,KEWX,20220818KEWX
2022,08,18,KEYX,20220818KEYX
2022,08,18,KFCX,20220818KFCX
2022,08,18,KFDR,20220818KFDR
2022,08,18,KFDX,20220818KFDX
2022,08,18,KFFC,20220818KFFC
2022,08,18,KFSD,20220818KFSD
2022,08,18,KFSX,20220818KFSX
2022,08,18,KFTG,20220818KFTG
2022,08,18,KFWS,20220818KFWS
2022,08,18,KGGW,20220818KGGW
2022,08,18,KGJX,20220818KGJX
2022,08,18,KGLD,20220818KGLD
2022,08,18,KGRB,20220818KGRB
2022,08,18,KGRK,20220818KGRK
2022,08,18,KGRR,20220818KGRR
2022,08,18,KGSP,20220818KGSP
2022,08,18,KGWX,20220818KGWX
2022,08,18,KGYX,20220818KGYX
2022,08,18,KHDX,20220818KHDX
2022,08,18,KHGX,20220818KHGX
2022,08,18,KHNX,20220818KHNX
2022,08,18,KHPX,20220818KHPX
2022,08,18,KHTX,20220818KHTX
2022,08,18,KICT,20220818KICT
2022,08,18,KICX,20220818KICX
2022,08,18,KILN,20220818KILN
2022,08,18,KILX,20220818KILX
2022,08,18,KIND,20220818KIND
2022,08,18,KINX,20220818KINX
2022,08,18,KIWA,20220818KIWA
2022,08,18,KIWX,20220818KIWX
2022,08,18,KJAX,20220818KJAX
2022,08,18,KJGX,20220818KJGX
2022,08,18,KJKL,20220818KJKL
2022,08,18,KLBB,20220818KLBB
2022,08,18,KLCH,20220818KLCH
2022,08,18,KLGX,20220818KLGX
2022,08,18,KLIX,20220818KLIX
2022,08,18,KLNX,20220818KLNX
2022,08,18,KLOT,20220818KLOT
2022,08,18,KLRX,20220818KLRX
2022,08,18,KLSX,20220818KLSX
2022,08,18,KLTX,20220818KLTX
2022,08,18,KLVX,20220818KLVX
2022,08,18,KLWX,20220818KLWX
2022,08,18,KLZK,20220818KLZK
2022,08,18,KMAF,20220818KMAF
2022,08,18,KMAX,20220818KMAX
2022,08,18,KMBX,20220818KMBX
2022,08,18,KMHX,20220818KMHX
2022,08,18,KMKX,20220818KMKX
2022,08,18,KMLB,20220818KMLB
2022,08,18,KMOB,20220818KMOB
2022,08,18,KMPX,20220818KMPX
2022,08,18,KMQT,20220818KMQT
2022,08,18,KMRX,20220818KMRX
2022,08,18,KMSX,20220818KMSX
2022,08,18,KMTX,20220818KMTX
2022,08,18,KMUX,20220818KMUX
2022,08,18,KMVX,20220818KMVX
2022,08,18,KMXX,20220818KMXX
2022,08,18,KNKX,20220818KNKX
2022,08,18,KNQA,20220818KNQA
2022,08,18,KOAX,20220818KOAX
2022,08,18,KOHX,20220818KOHX
2022,08,18,KOKX,20220818KOKX
